,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 1413430.997, 'percentage': 0.5685277343203999, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 1505956.673, 'percentage': 0.530921212743563, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 1083248.775, 'percentage': 0.5449151087261367, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 699410.082, 'percentage': 0.49949670397774704, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 504451.519, 'percentage': 0.38129345606318793, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 481459.457, 'percentage': 0.4180486183181276, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 503801.955, 'percentage': 0.4974831373607679, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 262485.023, 'percentage': 0.29609977998469006, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 157684.864, 'percentage': 0.21389762684580052, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 152085.826, 'percentage': 0.14841300933488996, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 215015.87, 'percentage': 0.18533093593081257, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 712698.558, 'percentage': 0.36124232965531144, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-10T23:30:06.000+01:00', 'values': [{'value': 1025512.482, 'percentage': 0.4124943411784749, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 1273594.165, 'percentage': 0.4490023987728135, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 848639.432, 'percentage': 0.42689773487864496, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 630268.028, 'percentage': 0.4501176215651898, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 761814.463, 'percentage': 0.575823163446935, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 630042.156, 'percentage': 0.5470621647753285, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 462023.114, 'percentage': 0.45622829765698647, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 550034.71, 'percentage': 0.620474093163566, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 517556.785, 'percentage': 0.7020595716114021, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 798279.259, 'percentage': 0.7790011090041753, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 871576.581, 'percentage': 0.7512473544027595, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 1190750.238, 'percentage': 0.6035502460112128, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-15T19:06:23.000+01:00', 'values': [{'value': 914.91, 'percentage': 0.0003680064400109354, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 1031.683, 'percentage': 0.0003637172299490965, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 2160.924, 'percentage': 0.001087026510977516, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 2147.635, 'percentage': 0.0015337734348634237, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 2634.633, 'percentage': 0.0019914070712276416, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 2506.013, 'percentage': 0.0021759574080549545, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 2577.361, 'percentage': 0.0025450350552754125, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 2635.28, 'percentage': 0.002972763242945309, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 1884.868, 'percentage': 0.0025568008361131628, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 1674.534, 'percentage': 0.0016340946208464597, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 1341.015, 'percentage': 0.0011558754479251165, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 819.778, 'percentage': 0.0004155172073747509, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-22T10:52:33.000+02:00', 'values': [{'value': 32446.143, 'percentage': 0.013050889789723286, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 41794.285, 'percentage': 0.01473446937470432, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 38606.177, 'percentage': 0.01942036734586243, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 55329.653, 'percentage': 0.03951469962615217, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 47971.546, 'percentage': 0.03625965207378868, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 26578.995, 'percentage': 0.023078396268856386, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 28074.077, 'percentage': 0.027721964485961103, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 55375.859, 'percentage': 0.062467486635849764, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 45453.137, 'percentage': 0.06165663520499374, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 57427.209, 'percentage': 0.05604036306048453, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 58381.349, 'percentage': 0.05032126257040193, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 52218.432, 'percentage': 0.026467723015411893, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
4,Residuos renovables,10337,1,"{'title': 'Residuos renovables', 'description': 'Residuos renovables: el 50% de la generación procedente de residuos sólidos urbanos se considera renovable.', 'color': '#a0a0a0', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-22T10:52:33.000+02:00', 'values': [{'value': 13820.439, 'percentage': 0.005559028271390948, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 14120.657, 'percentage': 0.004978201878969915, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 15266.7695, 'percentage': 0.00767976253837847, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 13074.226, 'percentage': 0.009337201396047596, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 6128.5645, 'percentage': 0.0046323213448608205, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 11096.3075, 'percentage': 0.00963486322963239, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 16225.0645, 'percentage': 0.016021565441009092, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 15944.0285, 'percentage': 0.017985876972948768, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 14618.165, 'percentage': 0.019829365501690396, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 15280.441, 'percentage': 0.014911423979603699, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 13857.7645, 'percentage': 0.011944571648101084, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 16422.865, 'percentage': 0.008324184110689161, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 2486124.971, 'percentage': 1, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 2836497.4630000005, 'percentage': 1, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 1987922.0775, 'percentage': 1, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 1400229.624, 'percentage': 1, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 1323000.7255, 'percentage': 1, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 1151682.9285000002, 'percentage': 1, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 1012701.5715000001, 'percentage': 1, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 886474.9005, 'percentage': 1, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 737197.819, 'percentage': 1, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 1024747.269, 'percentage': 1, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 1160172.5794999998, 'percentage': 1, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 1972909.8709999998, 'percentage': 1, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
