,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 289223.834, 'percentage': 0.5716713694259091, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 192870.831, 'percentage': 0.4050060323212068, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 309890.547, 'percentage': 0.34943778655822655, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 433854.241, 'percentage': 0.4629672390627674, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 268819.16, 'percentage': 0.24428675674824551, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 224574.493, 'percentage': 0.21660385704868176, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 285640.415, 'percentage': 0.22087287534447753, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 45344.951, 'percentage': 0.04622694459994778, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 12898.343, 'percentage': 0.018361377501385733, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 11603.621, 'percentage': 0.01877852189390906, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 51522.777, 'percentage': 0.10745940164023597, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 56232.97, 'percentage': 0.15284600220648173, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-10T23:30:06.000+01:00', 'values': [{'value': 10547.9, 'percentage': 0.02084867057521804, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 11496.626, 'percentage': 0.02414156073885961, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 14030.015, 'percentage': 0.015820480600134978, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 9632.717, 'percentage': 0.010279102916877983, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 9627.248, 'percentage': 0.008748666539732634, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 7748.029, 'percentage': 0.007473034642117798, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 8760.473, 'percentage': 0.006774079434409382, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 5989.372, 'percentage': 0.006105869816299469, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 7568.856, 'percentage': 0.010774610527075332, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 8382.032, 'percentage': 0.013564918349836343, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 11813.139, 'percentage': 0.024638284703344608, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 19069.022, 'percentage': 0.05183122603496577, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-15T19:06:23.000+01:00', 'values': [{'value': 156722.305, 'percentage': 0.30977272336046485, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 206967.117, 'percentage': 0.43460657291992993, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 391489.913, 'percentage': 0.44145060242380574, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 373186.509, 'percentage': 0.3982285094850614, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 541538.905, 'percentage': 0.4921181315924291, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 522208.928, 'percentage': 0.5036746002586204, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 632236.957, 'percentage': 0.4888803798707295, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 616761.11, 'percentage': 0.6287575801630549, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 484801.652, 'percentage': 0.6901371862779145, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 442135.913, 'percentage': 0.7155231045855402, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 332474.741, 'percentage': 0.693431891847608, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 238224.95, 'percentage': 0.6475157053475746, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
3,Solar térmica,1708,1,"{'title': 'Solar térmica', 'description': None, 'color': '#ff0000', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-11T00:37:20.000+01:00', 'values': [{'value': 28798.59, 'percentage': 0.056922450529562144, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 46361.373, 'percentage': 0.09735342371026298, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 146539.648, 'percentage': 0.16524056876165907, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 104018.791, 'percentage': 0.11099878237658402, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 255785.574, 'percentage': 0.2324426141925611, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 259402.748, 'percentage': 0.25019598172187446, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 341308.009, 'percentage': 0.26391812001088444, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 288415.742, 'percentage': 0.29402564636549794, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 173140.749, 'percentage': 0.24647372559883657, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 131223.949, 'percentage': 0.21236403699342696, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 62277.799, 'percentage': 0.12989080569183772, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 29775.827, 'percentage': 0.0809332339967428, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
4,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-22T10:52:33.000+02:00', 'values': [{'value': 20634.114, 'percentage': 0.040784786108845804, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 18521.234, 'percentage': 0.03889241030974059, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 24875.97, 'percentage': 0.028050561656173548, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 16424.247, 'percentage': 0.01752636615870937, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 24653.727, 'percentage': 0.022403830927031586, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 22864.02, 'percentage': 0.022052526328705555, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 25288.612, 'percentage': 0.01955454533949917, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 24409.182, 'percentage': 0.024883959055199828, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 24061.824, 'percentage': 0.034253100094787624, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 24574.312, 'percentage': 0.03976941817728726, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 21374.264, 'percentage': 0.04457961611697359, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 24603.288, 'percentage': 0.06687383241423503, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 505926.743, 'percentage': 1, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 476217.18100000004, 'percentage': 1, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 886826.0930000001, 'percentage': 1, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 937116.5049999999, 'percentage': 1, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 1100424.614, 'percentage': 1, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 1036798.218, 'percentage': 1, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 1293234.466, 'percentage': 1, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 980920.3570000001, 'percentage': 1, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 702471.4240000001, 'percentage': 1, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 617919.827, 'percentage': 1, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 479462.72000000003, 'percentage': 1, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 367906.05700000003, 'percentage': 1, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
