,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-01-24T13:30:10.000+01:00', 'values': [{'value': 34583.391, 'percentage': 0.08010788301717488, 'datetime': '2019-01-01T00:00:00.000+01:00'}, {'value': 76468.871, 'percentage': 0.27308611890584433, 'datetime': '2019-02-01T00:00:00.000+01:00'}, {'value': 49043.068, 'percentage': 0.14078346747899234, 'datetime': '2019-03-01T00:00:00.000+01:00'}, {'value': 42637.727, 'percentage': 0.1644819814598942, 'datetime': '2019-04-01T00:00:00.000+02:00'}, {'value': 47543.649, 'percentage': 0.13479138387290385, 'datetime': '2019-05-01T00:00:00.000+02:00'}, {'value': 39882.439, 'percentage': 0.14976982952853293, 'datetime': '2019-06-01T00:00:00.000+02:00'}, {'value': 23208.688, 'percentage': 0.08113454048171582, 'datetime': '2019-07-01T00:00:00.000+02:00'}, {'value': 18503.258, 'percentage': 0.08159255115152812, 'datetime': '2019-08-01T00:00:00.000+02:00'}, {'value': 16581.292, 'percentage': 0.06414778311916265, 'datetime': '2019-09-01T00:00:00.000+02:00'}, {'value': 14618.967, 'percentage': 0.06648013381623029, 'datetime': '2019-10-01T00:00:00.000+02:00'}, {'value': 63900.263, 'percentage': 0.2328607359725315, 'datetime': '2019-11-01T00:00:00.000+01:00'}, {'value': 83446.172, 'percentage': 0.27131321248142776, 'datetime': '2019-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2019-05-21T12:20:14.000+02:00', 'values': [{'value': 353912.097, 'percentage': 0.8197908893560798, 'datetime': '2019-01-01T00:00:00.000+01:00'}, {'value': 154589.844, 'percentage': 0.55207223499115, 'datetime': '2019-02-01T00:00:00.000+01:00'}, {'value': 243962.759, 'percentage': 0.7003216672285214, 'datetime': '2019-03-01T00:00:00.000+01:00'}, {'value': 164283.815, 'percentage': 0.6337515931135516, 'datetime': '2019-04-01T00:00:00.000+02:00'}, {'value': 244350.044, 'percentage': 0.6927587863557748, 'datetime': '2019-05-01T00:00:00.000+02:00'}, {'value': 166495.685, 'percentage': 0.6252383501341611, 'datetime': '2019-06-01T00:00:00.000+02:00'}, {'value': 202234.768, 'percentage': 0.7069863221525668, 'datetime': '2019-07-01T00:00:00.000+02:00'}, {'value': 148950.919, 'percentage': 0.6568186790442321, 'datetime': '2019-08-01T00:00:00.000+02:00'}, {'value': 190009.621, 'percentage': 0.7350872271269508, 'datetime': '2019-09-01T00:00:00.000+02:00'}, {'value': 169036.796, 'percentage': 0.7686992396895636, 'datetime': '2019-10-01T00:00:00.000+02:00'}, {'value': 172451.762, 'percentage': 0.628436290146096, 'datetime': '2019-11-01T00:00:00.000+01:00'}, {'value': 187314.297, 'percentage': 0.6090254644966848, 'datetime': '2019-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-12-02T11:22:17.000+01:00', 'values': [{'value': 15493.086, 'percentage': 0.03588769883390064, 'datetime': '2019-01-01T00:00:00.000+01:00'}, {'value': 24400.147, 'percentage': 0.08713796029448481, 'datetime': '2019-02-01T00:00:00.000+01:00'}, {'value': 31912.266, 'percentage': 0.09160763479544047, 'datetime': '2019-03-01T00:00:00.000+01:00'}, {'value': 26437.665, 'percentage': 0.10198760183376787, 'datetime': '2019-04-01T00:00:00.000+02:00'}, {'value': 33237.032, 'percentage': 0.09423057828623943, 'datetime': '2019-05-01T00:00:00.000+02:00'}, {'value': 35729.624, 'percentage': 0.134174835586123, 'datetime': '2019-06-01T00:00:00.000+02:00'}, {'value': 35452.331, 'percentage': 0.12393671648697631, 'datetime': '2019-07-01T00:00:00.000+02:00'}, {'value': 33353.172, 'percentage': 0.1470752011605586, 'datetime': '2019-08-01T00:00:00.000+02:00'}, {'value': 28806.176, 'percentage': 0.11144199924471677, 'datetime': '2019-09-01T00:00:00.000+02:00'}, {'value': 21628.533, 'percentage': 0.09835631806876317, 'datetime': '2019-10-01T00:00:00.000+02:00'}, {'value': 11866.844, 'percentage': 0.043244298188744854, 'datetime': '2019-11-01T00:00:00.000+01:00'}, {'value': 12812.364, 'percentage': 0.041657556638085146, 'datetime': '2019-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2019-04-22T15:23:13.000+02:00', 'values': [{'value': 27721.636, 'percentage': 0.06421352879284462, 'datetime': '2019-01-01T00:00:00.000+01:00'}, {'value': 24558.56, 'percentage': 0.08770368580852086, 'datetime': '2019-02-01T00:00:00.000+01:00'}, {'value': 23440.055, 'percentage': 0.06728723049704582, 'datetime': '2019-03-01T00:00:00.000+01:00'}, {'value': 25865.096, 'percentage': 0.09977882359278636, 'datetime': '2019-04-01T00:00:00.000+02:00'}, {'value': 27589.513, 'percentage': 0.07821925148508208, 'datetime': '2019-05-01T00:00:00.000+02:00'}, {'value': 24183.795, 'percentage': 0.09081698475118302, 'datetime': '2019-06-01T00:00:00.000+02:00'}, {'value': 25156.095, 'percentage': 0.08794242087874116, 'datetime': '2019-07-01T00:00:00.000+02:00'}, {'value': 25968.965, 'percentage': 0.1145135686436812, 'datetime': '2019-08-01T00:00:00.000+02:00'}, {'value': 23088.726, 'percentage': 0.08932299050916971, 'datetime': '2019-09-01T00:00:00.000+02:00'}, {'value': 14615.487, 'percentage': 0.06646430842544306, 'datetime': '2019-10-01T00:00:00.000+02:00'}, {'value': 26195.204, 'percentage': 0.09545867569262746, 'datetime': '2019-11-01T00:00:00.000+01:00'}, {'value': 23991.149, 'percentage': 0.0780037663838024, 'datetime': '2019-12-01T00:00:00.000+01:00'}]}"
4,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2020-01-24T13:30:10.000+01:00', 'values': [{'value': 431710.21, 'percentage': 1, 'datetime': '2019-01-01T00:00:00.000+01:00'}, {'value': 280017.422, 'percentage': 1, 'datetime': '2019-02-01T00:00:00.000+01:00'}, {'value': 348358.148, 'percentage': 1, 'datetime': '2019-03-01T00:00:00.000+01:00'}, {'value': 259224.303, 'percentage': 1, 'datetime': '2019-04-01T00:00:00.000+02:00'}, {'value': 352720.23799999995, 'percentage': 1, 'datetime': '2019-05-01T00:00:00.000+02:00'}, {'value': 266291.543, 'percentage': 1, 'datetime': '2019-06-01T00:00:00.000+02:00'}, {'value': 286051.882, 'percentage': 1, 'datetime': '2019-07-01T00:00:00.000+02:00'}, {'value': 226776.31399999998, 'percentage': 1, 'datetime': '2019-08-01T00:00:00.000+02:00'}, {'value': 258485.815, 'percentage': 1, 'datetime': '2019-09-01T00:00:00.000+02:00'}, {'value': 219899.783, 'percentage': 1, 'datetime': '2019-10-01T00:00:00.000+02:00'}, {'value': 274414.07300000003, 'percentage': 1, 'datetime': '2019-11-01T00:00:00.000+01:00'}, {'value': 307563.98199999996, 'percentage': 1, 'datetime': '2019-12-01T00:00:00.000+01:00'}]}"
