,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 12505.179, 'percentage': 0.3146005140732783, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 8883.309, 'percentage': 0.24042641604656664, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 7810.953, 'percentage': 0.20636749672553767, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 12028.71, 'percentage': 0.30346015737471493, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 10583.927, 'percentage': 0.25940178017415083, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 12005.759, 'percentage': 0.2789203243546531, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 12281.391, 'percentage': 0.28187896264912804, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 9978.374, 'percentage': 0.25390579913562283, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 7401.98, 'percentage': 0.2072796083877788, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 4474.834, 'percentage': 0.13673277786395402, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 8052.323, 'percentage': 0.24614974288211536, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 18567.381, 'percentage': 0.41651730571796736, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
1,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-11-11T15:26:40.000+01:00', 'values': [{'value': 3726.171, 'percentage': 0.09374158595610199, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 5207.19, 'percentage': 0.14093239685499193, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 6451.948, 'percentage': 0.17046221603987877, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 7228.153, 'percentage': 0.1823517606550094, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 9324.62, 'percentage': 0.22853738763008197, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 9810.314, 'percentage': 0.2279152832320717, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 9998.465, 'percentage': 0.2294819000782252, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 9429.589, 'percentage': 0.23994163082737513, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 7745.752, 'percentage': 0.21690634684622961, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 6298.515, 'percentage': 0.1924570726797424, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 3514.309, 'percentage': 0.1074281616321531, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 3401.125, 'percentage': 0.07629656661917056, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
2,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 15361.26, 'percentage': 0.386452708338944, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 15455.464, 'percentage': 0.41830153807063714, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 16061.73, 'percentage': 0.4243552628189505, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 14055.227, 'percentage': 0.35458510491626644, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 14797.097, 'percentage': 0.3626624884326571, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 15521.964, 'percentage': 0.3606095402632393, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 14499.984, 'percentage': 0.33279947266143994, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 14024.34, 'percentage': 0.3568578663266862, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 13839.095, 'percentage': 0.3875398463710072, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 14226.017, 'percentage': 0.43468938118147704, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 13750.782, 'percentage': 0.4203447196204151, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 15735.508, 'percentage': 0.35299062351677496, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
3,Residuos renovables,10337,1,"{'title': 'Residuos renovables', 'description': 'Residuos renovables: el 50% de la generación procedente de residuos sólidos urbanos se considera renovable.', 'color': '#a0a0a0', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 8156.7815, 'percentage': 0.2052051916316757, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 7402.1775, 'percentage': 0.20033964902780424, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 7525.094, 'percentage': 0.19881502441563315, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 6326.425, 'percentage': 0.15960297705400922, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 6095.645, 'percentage': 0.14939834376311004, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 5705.6495, 'percentage': 0.132554852150036, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 6789.8925, 'percentage': 0.15583966461120688, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 5867.209, 'percentage': 0.14929470371031578, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 6723.2945, 'percentage': 0.1882741983949845, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 7727.4905, 'percentage': 0.2361207682748265, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 7395.6935, 'percentage': 0.22607737586531637, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 6873.68, 'percentage': 0.15419550414608704, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
4,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 39749.3915, 'percentage': 1, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 36948.1405, 'percentage': 1, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 37849.725, 'percentage': 1, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 39638.515, 'percentage': 1, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 40801.289000000004, 'percentage': 1, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 43043.686499999996, 'percentage': 1, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 43569.7325, 'percentage': 1, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 39299.512, 'percentage': 1, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 35710.121499999994, 'percentage': 1, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 32726.8565, 'percentage': 1, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 32713.107500000002, 'percentage': 1, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 44577.694, 'percentage': 1, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
