,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 33604.108, 'percentage': 0.7052287134949982, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 32883.652, 'percentage': 0.6625128420641035, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 24006.9, 'percentage': 0.609806017273938, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 18199.794, 'percentage': 0.5358230308413218, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 17597.255, 'percentage': 0.5365008998843677, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 13223.311, 'percentage': 0.4884147806061601, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 10065.259, 'percentage': 0.4357636696011012, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 2833.783, 'percentage': 0.19676554881065422, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 5357.63, 'percentage': 0.2741105737014285, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 3268.006, 'percentage': 0.1714581875606946, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 20693.787, 'percentage': 0.5494130785394, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 45093.278, 'percentage': 0.668464164464563, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-10T23:30:06.000+01:00', 'values': [{'value': 4765.84, 'percentage': 0.10001774818492437, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 9074.002, 'percentage': 0.18281554779607082, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 7451.76, 'percentage': 0.18928425108119915, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 5379.714, 'percentage': 0.15838501581608505, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 4782.832, 'percentage': 0.14581783761136324, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 3419.318, 'percentage': 0.1262955587139026, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 2328.612, 'percentage': 0.10081454537803344, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 1485.593, 'percentage': 0.10315310733188329, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 4775.46, 'percentage': 0.24432521101461352, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 5284.029, 'percentage': 0.2772302239831107, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 7213.544, 'percentage': 0.19151716484853246, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 12319.492, 'percentage': 0.18262453500071274, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-15T19:06:23.000+01:00', 'values': [{'value': 91.306, 'percentage': 0.0019161827748671175, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 113.972, 'percentage': 0.002296214351001221, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 177.811, 'percentage': 0.004516627208739828, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 222.155, 'percentage': 0.006540500701082321, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 244.402, 'percentage': 0.00745126969709419, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 213.546, 'percentage': 0.007887511890125178, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 232.574, 'percentage': 0.010069020548185249, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 233.561, 'percentage': 0.016217458551259997, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 186.219, 'percentage': 0.009527458395616403, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 186.187, 'percentage': 0.009768429301342486, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 88.132, 'percentage': 0.0023398749314388133, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 102.61, 'percentage': 0.0015210938516314742, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-22T10:52:33.000+02:00', 'values': [{'value': 6093.836, 'percentage': 0.12788758215303636, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 6406.274, 'percentage': 0.1290683527115958, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 4349.544, 'percentage': 0.11048399016939935, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 6798.794, 'percentage': 0.2001643758795178, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 6706.936, 'percentage': 0.20447945997639183, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 6870.407, 'percentage': 0.2537646076372269, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 7134.66, 'percentage': 0.3088867979409365, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 6419.98, 'percentage': 0.4457754485976604, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 6471.388, 'percentage': 0.331093389675013, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 7027.933, 'percentage': 0.36872534948772895, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 6898.387, 'percentage': 0.18314985259228656, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 6829.31, 'percentage': 0.1012379051933081, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
4,Residuos renovables,10337,1,"{'title': 'Residuos renovables', 'description': 'Residuos renovables: el 50% de la generación procedente de residuos sólidos urbanos se considera renovable.', 'color': '#a0a0a0', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-22T10:52:33.000+02:00', 'values': [{'value': 3094.853, 'percentage': 0.06494977339217382, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 1156.839, 'percentage': 0.02330704307722863, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 3382.078, 'percentage': 0.08590911426672354, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 3365.597, 'percentage': 0.099087076761993, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 3468.6225, 'percentage': 0.10575053283078327, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 3347.355, 'percentage': 0.12363754115258524, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 3336.8715, 'percentage': 0.1444659665317436, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 3428.908, 'percentage': 0.23808843670854216, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 2754.8095, 'percentage': 0.14094336721332854, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 3293.9205, 'percentage': 0.17281780966712332, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 2771.411, 'percentage': 0.07358002908834217, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 3113.3435, 'percentage': 0.04615230148978476, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 47649.94300000001, 'percentage': 1, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 49634.739, 'percentage': 1, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 39368.09300000001, 'percentage': 1, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 33966.054000000004, 'percentage': 1, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 32800.04749999999, 'percentage': 1, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 27073.936999999998, 'percentage': 1, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 23097.9765, 'percentage': 1, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 14401.824999999999, 'percentage': 1, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 19545.5065, 'percentage': 1, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 19060.0755, 'percentage': 1, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 37665.261, 'percentage': 1, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 67458.03349999999, 'percentage': 1, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
