,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 287280.183, 'percentage': 0.39647012718733704, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 269668.184, 'percentage': 0.3412765928797077, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 411437.656, 'percentage': 0.34425329716217745, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 420455.39, 'percentage': 0.423757374842193, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 458389.649, 'percentage': 0.40071116456114214, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 326459.216, 'percentage': 0.3289340430454505, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 257572.389, 'percentage': 0.21809613642378584, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 209517.142, 'percentage': 0.19542118230502795, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 150212.625, 'percentage': 0.15860091377109917, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 240267.683, 'percentage': 0.1989560177675142, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 202285.404, 'percentage': 0.2706733157928651, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 233144.363, 'percentage': 0.17404335843115912, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:18.000+01:00', 'values': [{'value': 394171.704, 'percentage': 0.543989160639491, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 425887.595, 'percentage': 0.5389789229690248, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 668910.602, 'percentage': 0.5596830452612656, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 438322.747, 'percentage': 0.44176505051425, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 497416.938, 'percentage': 0.43482770811523597, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 464523.454, 'percentage': 0.4680449205442475, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 702703.285, 'percentage': 0.5950050473414775, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 668388.852, 'percentage': 0.6234207781306044, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 638260.961, 'percentage': 0.6739032197794286, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 858017.434, 'percentage': 0.7104897742063004, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 495030.509, 'percentage': 0.6623886184574135, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 1062711.647, 'percentage': 0.7933192195077368, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-11-11T15:26:40.000+01:00', 'values': [{'value': 38977.426, 'percentage': 0.053792032858928585, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 90623.606, 'percentage': 0.11468804006242365, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 110752.033, 'percentage': 0.09266714402938432, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 130256.844, 'percentage': 0.13127979705211784, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 184508.348, 'percentage': 0.16129193833155794, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 197867.205, 'percentage': 0.19936719975077366, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 216928.639, 'percentage': 0.18368155930552862, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 190992.433, 'percentage': 0.17814278446091936, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 155115.966, 'percentage': 0.16377807090507038, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 105574.1, 'percentage': 0.08742167175012598, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 46269.485, 'percentage': 0.06191210377679169, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 41018.534, 'percentage': 0.03062052765686077, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 4165.463, 'percentage': 0.0057486793142433575, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 3995.475, 'percentage': 0.005056444088843829, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 4059.376, 'percentage': 0.003396513547172773, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 3172.86, 'percentage': 0.003197777591439131, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 3625.363, 'percentage': 0.00316918899206399, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 3626.346, 'percentage': 0.00365383665952839, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 3799.593, 'percentage': 0.0032172569292078187, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 3232.749, 'percentage': 0.0030152551034482744, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 3521.164, 'percentage': 0.0037177955444018017, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 3782.983, 'percentage': 0.0031325362760592497, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 3756.11, 'percentage': 0.005025961972929784, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 2701.784, 'percentage': 0.002016894404243309, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
4,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 724594.7760000001, 'percentage': 1, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 790174.86, 'percentage': 1, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 1195159.667, 'percentage': 1, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 992207.841, 'percentage': 1, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 1143940.298, 'percentage': 1, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 992476.221, 'percentage': 1, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 1181003.9060000002, 'percentage': 1, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 1072131.176, 'percentage': 1, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 947110.716, 'percentage': 1, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 1207642.2000000002, 'percentage': 1, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 747341.508, 'percentage': 1, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 1339576.3280000002, 'percentage': 1, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
