,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2023-01-11T12:06:15.000+01:00', 'values': [{'value': 21431.662, 'percentage': 0.08200425006967525, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 20777.776, 'percentage': 0.08064708521803648, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 39463.488, 'percentage': 0.11049232385750529, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 40163.901, 'percentage': 0.12728430517044517, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 43885.17, 'percentage': 0.183037234233812, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 21601.137, 'percentage': 0.10582081999009971, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 27726.08, 'percentage': 0.14726076826654855, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 29008.868, 'percentage': 0.13999941218221948, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 25570.669, 'percentage': 0.12937237527229276, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 30278.496, 'percentage': 0.19847137853039074, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 22773.618, 'percentage': 0.05821528378674568, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 31181.193, 'percentage': 0.11814779162452115, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-11T00:44:32.000+01:00', 'values': [{'value': 197200.754, 'percentage': 0.7545518376010462, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 189937.785, 'percentage': 0.7372265796406743, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 284585.608, 'percentage': 0.7968004542406655, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 215673.15, 'percentage': 0.6834945400764532, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 112767.431, 'percentage': 0.4703328865284613, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 98854.013, 'percentage': 0.4842713934443348, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 77684.076, 'percentage': 0.4126013022337433, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 99551.555, 'percentage': 0.480444779224956, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 111153.367, 'percentage': 0.56236992111168, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 74672.33, 'percentage': 0.4894668570452196, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 329775.287, 'percentage': 0.8429913032949137, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 203206.052, 'percentage': 0.7699624029310748, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2023-11-29T17:53:33.000+01:00', 'values': [{'value': 37797.741, 'percentage': 0.14462599330993636, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 39235.857, 'percentage': 0.15229048109295687, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 28233.79, 'percentage': 0.07905071818296433, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 49490.798, 'percentage': 0.15684238031960238, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 66240.555, 'percentage': 0.27627756668853526, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 66465.648, 'percentage': 0.3256055166231912, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 66275.505, 'percentage': 0.35200727198195636, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 62802.595, 'percentage': 0.3030909852641612, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 49839.716, 'percentage': 0.2521593174514321, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 40813.111, 'percentage': 0.26752433153495647, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 33772.813, 'percentage': 0.08633208360093218, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 25733.493, 'percentage': 0.09750606298915739, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
3,Solar térmica,1708,1,"{'title': 'Solar térmica', 'description': None, 'color': '#ff0000', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2023-11-29T17:53:33.000+01:00', 'values': [{'value': 2534.563, 'percentage': 0.00969803172844674, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 5287.615, 'percentage': 0.020523406234871717, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 1760.767, 'percentage': 0.004929904766694927, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 7395.138, 'percentage': 0.023436095063812543, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 13924.431, 'percentage': 0.05807632369931695, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 14316.071, 'percentage': 0.07013234406394843, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 14060.068, 'percentage': 0.07467685354582813, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 13043.592, 'percentage': 0.06294955090094176, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 8417.616, 'percentage': 0.04258813001920505, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 3946.198, 'percentage': 0.025866785358621212, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 2165.472, 'percentage': 0.005535508982905209, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 1257.509, 'percentage': 0.0047647923957867796, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
4,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-05-26T14:38:07.000+02:00', 'values': [{'value': 2383.466, 'percentage': 0.009119887290895527, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 2399.243, 'percentage': 0.00931244781346076, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 3116.796, 'percentage': 0.008726598952170093, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 2821.816, 'percentage': 0.008942679369686847, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 2943.302, 'percentage': 0.012275988849874511, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 2892.498, 'percentage': 0.01416992587842591, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 2533.066, 'percentage': 0.013453803971923655, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 2800.46, 'percentage': 0.0135152724277217, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 2670.325, 'percentage': 0.013510256145390061, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 2848.366, 'percentage': 0.0186706475308118, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 2709.357, 'percentage': 0.006925820334503104, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 2538.603, 'percentage': 0.009618950059460016, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2023-01-11T12:06:15.000+01:00', 'values': [{'value': 261348.186, 'percentage': 1, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 257638.27599999998, 'percentage': 1, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 357160.44899999996, 'percentage': 1, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 315544.80299999996, 'percentage': 1, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 239760.889, 'percentage': 1, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 204129.367, 'percentage': 1, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 188278.795, 'percentage': 1, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 207207.06999999998, 'percentage': 1, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 197651.693, 'percentage': 1, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 152558.50100000002, 'percentage': 1, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 391196.5470000001, 'percentage': 1, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 263916.85, 'percentage': 1, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
