,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2023-01-11T12:06:15.000+01:00', 'values': [{'value': 49705.226, 'percentage': 0.4151336069973276, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 23027.975, 'percentage': 0.2741394134476837, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 36459.435, 'percentage': 0.29414220714154865, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 50792.271, 'percentage': 0.44732070116758293, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 22184.215, 'percentage': 0.24739883704603544, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 14746.089, 'percentage': 0.20981015184181778, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 18091.17, 'percentage': 0.24429416081338778, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 19277.612, 'percentage': 0.2759533020013101, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 13361.472, 'percentage': 0.20729372766713364, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 10473.979, 'percentage': 0.13087734599503179, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 14981.843, 'percentage': 0.1825355519948715, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 17997.562, 'percentage': 0.2171822635485954, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-11T00:44:32.000+01:00', 'values': [{'value': 30476.276, 'percentage': 0.25453513446908155, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 22008.249, 'percentage': 0.26199995752429694, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 45895.899, 'percentage': 0.37027235969525024, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 25665.851, 'percentage': 0.22603569872634183, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 22726.956, 'percentage': 0.2534514962100943, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 13724.039, 'percentage': 0.19526823054391096, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 19196.779, 'percentage': 0.2592237547999972, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 14167.567, 'percentage': 0.20280452241568064, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 22202.249, 'percentage': 0.3444520901442513, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 34243.946, 'percentage': 0.4278943817700212, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 36591.122, 'percentage': 0.44581835842103584, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 32651.391, 'percentage': 0.39401464517195356, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2023-11-29T17:53:33.000+01:00', 'values': [{'value': 3568.838, 'percentage': 0.02980661614392677, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 4130.597, 'percentage': 0.04917320948840539, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 4149.437, 'percentage': 0.03347623345163759, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 6214.46, 'percentage': 0.05472991362362784, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 8423.753, 'percentage': 0.09394187244232227, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 7955.933, 'percentage': 0.1131985240814245, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 9158.044, 'percentage': 0.12366567080360648, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 6848.078, 'percentage': 0.09802820683716051, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 5477.596, 'percentage': 0.08498100310314466, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 3921.111, 'percentage': 0.04899614568941995, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 2191.249, 'percentage': 0.02669770640188995, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 1662.277, 'percentage': 0.020059221438146372, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-05-26T14:38:07.000+02:00', 'values': [{'value': 3354.978, 'percentage': 0.02802047652970495, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 4366.638, 'percentage': 0.05198318914530552, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 4637.272, 'percentage': 0.037411918785787646, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 3911.483, 'percentage': 0.03444790484294512, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 4895.146, 'percentage': 0.054590772203143186, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 4439.377, 'percentage': 0.06316429817106581, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 3456.888, 'percentage': 0.04668009603501988, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 4663.124, 'percentage': 0.0667512379355678, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 4599.423, 'percentage': 0.07135677407309245, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 4344.364, 'percentage': 0.054284893100927566, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 4536.047, 'percentage': 0.055266220786032855, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 5001.858, 'percentage': 0.06035899986835162, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
4,Residuos renovables,10337,1,"{'title': 'Residuos renovables', 'description': 'Residuos renovables: el 50% de la generación procedente de residuos sólidos urbanos se considera renovable.', 'color': '#a0a0a0', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-04-25T15:35:19.000+02:00', 'values': [{'value': 32627.7635, 'percentage': 0.27250416585995907, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 30467.505, 'percentage': 0.3627042303943083, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 32809.6855, 'percentage': 0.2646972809257759, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 26963.7115, 'percentage': 0.2374657816395022, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 31439.7735, 'percentage': 0.3506170220984048, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 29417.572, 'percentage': 0.4185587953617808, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 24151.9795, 'percentage': 0.32613631754798866, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 24901.859, 'percentage': 0.3564627308102809, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 18815.9715, 'percentage': 0.291916405012378, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 27045.5685, 'percentage': 0.3379472334445995, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 23776.0405, 'percentage': 0.28968216239616984, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 25555.3825, 'percentage': 0.3083848699729531, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2023-01-11T12:06:15.000+01:00', 'values': [{'value': 119733.08150000001, 'percentage': 1, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 84000.964, 'percentage': 1, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 123951.7285, 'percentage': 1, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 113547.7765, 'percentage': 1, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 89669.8435, 'percentage': 1, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 70283.01000000001, 'percentage': 1, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 74054.8605, 'percentage': 1, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 69858.24, 'percentage': 1, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 64456.7115, 'percentage': 1, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 80028.9685, 'percentage': 1, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 82076.3015, 'percentage': 1, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 82868.4705, 'percentage': 1, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
