,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 65930.749, 'percentage': 0.05041080674488686, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 107799.992, 'percentage': 0.09184145993403829, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 72057.474, 'percentage': 0.06867171880464741, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 88528.372, 'percentage': 0.09902218719086213, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 84699.337, 'percentage': 0.06735941808221968, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 74257.308, 'percentage': 0.06748173894848139, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 68318.271, 'percentage': 0.05497342621366298, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 53936.446, 'percentage': 0.05064900335218582, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 51631.927, 'percentage': 0.0568129475006624, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 27011.151, 'percentage': 0.03168115837274447, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 37958.265, 'percentage': 0.032629610608382965, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 58865.234, 'percentage': 0.04237582655650409, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-10T23:30:06.000+01:00', 'values': [{'value': 1039601.3, 'percentage': 0.7948816147384152, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 822550.306, 'percentage': 0.7007813226204129, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 615884.455, 'percentage': 0.5869459719045039, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 463462.145, 'percentage': 0.518399178040555, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 619434.686, 'percentage': 0.4926220377486835, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 484890.893, 'percentage': 0.4406472782439409, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 528758.071, 'percentage': 0.42547392338130563, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 451939.404, 'percentage': 0.4243935610474012, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 386811.239, 'percentage': 0.4256259235486829, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 409796.775, 'percentage': 0.48064729005494544, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 801762.851, 'percentage': 0.6892098368668055, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 1059295.771, 'percentage': 0.7625644342793961, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-15T19:06:23.000+01:00', 'values': [{'value': 147622.462, 'percentage': 0.11287248387071114, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 179416.838, 'percentage': 0.15285626680444317, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 279107.051, 'percentage': 0.2659926841546844, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 263484.831, 'percentage': 0.2947173168081603, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 418758.771, 'percentage': 0.33302913730464606, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 412116.956, 'percentage': 0.37451356088797066, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 475133.436, 'percentage': 0.3823239742936434, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 421491.823, 'percentage': 0.39580176929058153, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 361543.157, 'percentage': 0.3978223086243662, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 325402.741, 'percentage': 0.38166221693204216, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 255340.98, 'percentage': 0.21949572114960741, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 207826.832, 'percentage': 0.1496101041001504, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
3,Solar térmica,1708,1,"{'title': 'Solar térmica', 'description': None, 'color': '#ff0000', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-11-11T00:37:20.000+01:00', 'values': [{'value': 12293.822, 'percentage': 0.009399885400938468, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 21885.85, 'percentage': 0.018645905056258, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 34415.726, 'percentage': 0.03279863874120529, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 38516.129, 'percentage': 0.04308168386633601, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 86040.151, 'percentage': 0.06842573635572037, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 86656.674, 'percentage': 0.07874973131279758, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 120940.042, 'percentage': 0.09731640420414478, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 90600.421, 'percentage': 0.08507829802020041, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 60921.652, 'percentage': 0.06703485261608819, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 41716.972, 'percentage': 0.04892949570210268, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 21788.45, 'percentage': 0.018729745399591415, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 10534.448, 'percentage': 0.00758352445038291, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
4,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-22T10:52:33.000+02:00', 'values': [{'value': 42421.016, 'percentage': 0.03243520924504822, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 42108.756, 'percentage': 0.03587504558484749, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 47838.781, 'percentage': 0.04559098639495897, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 40034.14, 'percentage': 0.04477963409408659, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 48490.878, 'percentage': 0.03856367050873029, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 42484.133, 'percentage': 0.03860769060680955, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 49601.009, 'percentage': 0.03991227190724329, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 46938.27, 'percentage': 0.04407736828963115, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 47897.663, 'percentage': 0.05270396771020032, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 48665.902, 'percentage': 0.05707983893816527, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 46456.778, 'percentage': 0.03993508597561275, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 52600.684, 'percentage': 0.037866110613566574, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2022-01-13T12:43:08.000+01:00', 'values': [{'value': 1307869.3490000002, 'percentage': 1, 'datetime': '2021-01-01T00:00:00.000+01:00'}, {'value': 1173761.742, 'percentage': 1, 'datetime': '2021-02-01T00:00:00.000+01:00'}, {'value': 1049303.487, 'percentage': 1, 'datetime': '2021-03-01T00:00:00.000+01:00'}, {'value': 894025.617, 'percentage': 1, 'datetime': '2021-04-01T00:00:00.000+02:00'}, {'value': 1257423.823, 'percentage': 1, 'datetime': '2021-05-01T00:00:00.000+02:00'}, {'value': 1100405.964, 'percentage': 1, 'datetime': '2021-06-01T00:00:00.000+02:00'}, {'value': 1242750.829, 'percentage': 1, 'datetime': '2021-07-01T00:00:00.000+02:00'}, {'value': 1064906.3639999998, 'percentage': 1, 'datetime': '2021-08-01T00:00:00.000+02:00'}, {'value': 908805.638, 'percentage': 1, 'datetime': '2021-09-01T00:00:00.000+02:00'}, {'value': 852593.541, 'percentage': 1, 'datetime': '2021-10-01T00:00:00.000+02:00'}, {'value': 1163307.324, 'percentage': 1, 'datetime': '2021-11-01T00:00:00.000+01:00'}, {'value': 1389122.9689999998, 'percentage': 1, 'datetime': '2021-12-01T00:00:00.000+01:00'}]}"
