,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 1309799.276, 'percentage': 0.5345705467898102, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 982090.81, 'percentage': 0.47823796489788245, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 1106496.575, 'percentage': 0.5328242863461782, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 563131.345, 'percentage': 0.46305615587114657, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 606170.337, 'percentage': 0.44325018795985377, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 391369.675, 'percentage': 0.4437512734460047, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 228817.559, 'percentage': 0.21326903229822408, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 254144.11, 'percentage': 0.3075532605525367, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 404116.625, 'percentage': 0.3977059522470735, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 325871.002, 'percentage': 0.22792189438581126, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 657698.322, 'percentage': 0.39225971766937284, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 1088201.357, 'percentage': 0.43721991102705243, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:18.000+01:00', 'values': [{'value': 1098630.429, 'percentage': 0.4483858556892757, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 1019655.144, 'percentage': 0.4965302556534637, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 911904.272, 'percentage': 0.439119970113266, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 615784.069, 'percentage': 0.5063518597740868, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 705036.597, 'percentage': 0.5155442044318075, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 425126.168, 'percentage': 0.48202579421928926, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 807471.314, 'percentage': 0.7526023199354007, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 512267.317, 'percentage': 0.6199218373302057, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 563565.678, 'percentage': 0.5546255975555512, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 1039173.243, 'percentage': 0.7268223704654979, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 951289.905, 'percentage': 0.5673615046216045, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 1342333.955, 'percentage': 0.5393258596843409, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-11-11T15:26:40.000+01:00', 'values': [{'value': 916.054, 'percentage': 0.00037387063547971664, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 1346.88, 'percentage': 0.0006558753463558629, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 1950.177, 'percentage': 0.0009390916264460472, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 1638.742, 'percentage': 0.001347517906296966, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 2581.302, 'percentage': 0.0018875265364249364, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 2286.214, 'percentage': 0.0025922048607115106, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 3090.845, 'percentage': 0.002880817036134033, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 2409.981, 'percentage': 0.0029164457693694455, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 2194.621, 'percentage': 0.002159806799896997, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 1351.703, 'percentage': 0.0009454130822201365, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 1104.741, 'percentage': 0.0006588817064942742, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 595.133, 'percentage': 0.00023911383278054743, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 24905.211, 'percentage': 0.010164604994166751, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 35247.648, 'percentage': 0.017164159643197268, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 40781.591, 'percentage': 0.019638038301778498, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 21904.429, 'percentage': 0.018011749442383578, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 39100.721, 'percentage': 0.028591636500048336, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 49823.483, 'percentage': 0.056491944678047336, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 19519.316, 'percentage': 0.018192946610549418, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 42882.77, 'percentage': 0.05189471333813128, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 40511.438, 'percentage': 0.039868787943797855, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 53383.105, 'percentage': 0.03733740757883291, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 51002.268, 'percentage': 0.030418407006636224, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 42839.07, 'percentage': 0.017211974836640154, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
4,Residuos renovables,10337,1,"{'title': 'Residuos renovables', 'description': 'Residuos renovables: el 50% de la generación procedente de residuos sólidos urbanos se considera renovable.', 'color': '#a0a0a0', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 15938.783, 'percentage': 0.0065051218912676595, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 15220.469, 'percentage': 0.007411744459100791, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 15530.5615, 'percentage': 0.007478613612331272, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 13660.3195, 'percentage': 0.011232717006086143, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 14669.035, 'percentage': 0.010726444571865735, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 13351.76, 'percentage': 0.01513878279594715, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 14006.6595, 'percentage': 0.013054884119691737, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 14637.606, 'percentage': 0.017713743009756845, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 5730.765, 'percentage': 0.005639855453680482, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 9969.5145, 'percentage': 0.0069729144876377, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 15595.7225, 'percentage': 0.009301488995892383, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 14941.2815, 'percentage': 0.006003140619186108, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 2450189.753, 'percentage': 1, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 2053560.951, 'percentage': 1, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 2076663.1765, 'percentage': 1, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 1216118.9045, 'percentage': 1, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 1367557.9919999996, 'percentage': 1, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 881957.3, 'percentage': 1, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 1072905.6935, 'percentage': 1, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 826341.784, 'percentage': 1, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 1016119.127, 'percentage': 1, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 1429748.5675000001, 'percentage': 1, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 1676690.9584999997, 'percentage': 1, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 2488910.7964999997, 'percentage': 1, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
