,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 90353.729, 'percentage': 0.4032418008504191, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 60864.594, 'percentage': 0.20684676782343694, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 44749.996, 'percentage': 0.13644730899324933, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 67563.233, 'percentage': 0.20734928552761145, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 77545.154, 'percentage': 0.13543145999625023, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 159563.077, 'percentage': 0.20691855467453468, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 228071.039, 'percentage': 0.2521821510046108, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 177582.114, 'percentage': 0.21311067370860054, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 108363.01, 'percentage': 0.19115516525312504, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 74508.786, 'percentage': 0.1632706722889579, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 195736.08, 'percentage': 0.5113581211940771, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 185891.969, 'percentage': 0.5225422079004678, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:18.000+01:00', 'values': [{'value': 8964.814, 'percentage': 0.04000928109617976, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 7850.162, 'percentage': 0.02667857501177725, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 14959.167, 'percentage': 0.04561202825427334, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 7642.679, 'percentage': 0.02345512433022381, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 8452.054, 'percentage': 0.014761386806803516, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 7984.295, 'percentage': 0.01035389146760509, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 7193.698, 'percentage': 0.00795419814489277, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 8540.472, 'percentage': 0.010249150101397255, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 9301.274, 'percentage': 0.016407689012464633, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 11612.262, 'percentage': 0.025445882631016416, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 12432.325, 'percentage': 0.03247929739920282, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 11719.245, 'percentage': 0.03294279032154701, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-11-11T15:26:40.000+01:00', 'values': [{'value': 76825.802, 'percentage': 0.3428676944839512, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 123561.479, 'percentage': 0.4199205298015047, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 146070.506, 'percentage': 0.4453838938216281, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 149785.591, 'percentage': 0.4596869317396494, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 238551.294, 'percentage': 0.4166262927328087, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 294616.152, 'percentage': 0.3820529755490553, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 311051.707, 'percentage': 0.34393533211779664, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 320601.082, 'percentage': 0.38474320998750067, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 247783.772, 'percentage': 0.437097012012703, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 229362.496, 'percentage': 0.5026007123481172, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 135168.009, 'percentage': 0.35312477458312286, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 116642.502, 'percentage': 0.3278819997334835, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
3,Solar térmica,1708,1,"{'title': 'Solar térmica', 'description': None, 'color': '#ff0000', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-13T14:42:04.000+02:00', 'values': [{'value': 29216.231, 'percentage': 0.13038981050247345, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 81318.692, 'percentage': 0.27635949734306253, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 98693.205, 'percentage': 0.3009256635055141, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 78392.442, 'percentage': 0.24058376305741203, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 223575.263, 'percentage': 0.3904708769697669, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 290880.773, 'percentage': 0.3772090026301725, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 333760.534, 'percentage': 0.36904488072493735, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 301869.388, 'percentage': 0.36226389696364875, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 177447.823, 'percentage': 0.31302257042668236, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 116974.163, 'percentage': 0.2563248075662935, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 24972.566, 'percentage': 0.06524052403192651, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 19370.897, 'percentage': 0.05445157927932081, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
4,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 18707.784, 'percentage': 0.08349141306697652, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 20654.747, 'percentage': 0.07019463002021883, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 23492.524, 'percentage': 0.07163110542533516, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 22458.668, 'percentage': 0.06892489534510332, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 24454.822, 'percentage': 0.042709983494370524, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 18095.233, 'percentage': 0.023465575678632375, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 24313.115, 'percentage': 0.026883438007762432, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 24692.818, 'percentage': 0.02963306923885284, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 23989.195, 'percentage': 0.042317563295025125, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 23893.608, 'percentage': 0.05235792516561501, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 14467.927, 'percentage': 0.037797282791670606, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 22120.753, 'percentage': 0.06218142276518086, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 224068.36, 'percentage': 1, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 294249.67399999994, 'percentage': 1, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 327965.398, 'percentage': 1, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 325842.61299999995, 'percentage': 1, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 572578.587, 'percentage': 1, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 771139.53, 'percentage': 1, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 904390.093, 'percentage': 1, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 833285.874, 'percentage': 1, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 566885.0739999999, 'percentage': 1, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 456351.315, 'percentage': 1, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 382776.907, 'percentage': 1, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 355745.36600000004, 'percentage': 1, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
