,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 190280.637, 'percentage': 0.5367360977297368, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 126445.453, 'percentage': 0.44038689935845277, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 195848.533, 'percentage': 0.6106800321855266, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 147484.777, 'percentage': 0.6286872642661637, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 134693.323, 'percentage': 0.5910295503140468, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 86707.293, 'percentage': 0.5253048251987413, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 39569.243, 'percentage': 0.354540734494686, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 34727.331, 'percentage': 0.3250382981262877, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 44470.51, 'percentage': 0.3492386672586458, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 139330.079, 'percentage': 0.4642501327517054, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 79234.341, 'percentage': 0.40818744114950417, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 280595.655, 'percentage': 0.575439970146877, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:18.000+01:00', 'values': [{'value': 141669.013, 'percentage': 0.39961435070686335, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 138652.84, 'percentage': 0.48290304511656623, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 107862.807, 'percentage': 0.336329618820179, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 63562.957, 'percentage': 0.2709514999300423, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 68870.676, 'percentage': 0.3022020970267726, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 58331.999, 'percentage': 0.3533968075579081, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 48139.368, 'percentage': 0.43132912319879313, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 51110.9, 'percentage': 0.47838401262978947, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 60578.363, 'percentage': 0.475737893692482, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 139866.828, 'percentage': 0.46603858931681186, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 91408.339, 'percentage': 0.47090359464384807, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 182983.836, 'percentage': 0.37525959953015314, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-11-11T15:26:40.000+01:00', 'values': [{'value': 25.78, 'percentage': 7.27192047369098e-05, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 27.041, 'percentage': 9.417896700130389e-05, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 46.49, 'percentage': 0.00014496158976235544, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 41.164, 'percentage': 0.0001754708728091467, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 68.827, 'percentage': 0.00030201044827934715, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 54.206, 'percentage': 0.00032839998078042833, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 62.05, 'percentage': 0.000555968497436134, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 50.96, 'percentage': 0.0004769716299970079, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 53.227, 'percentage': 0.0004180056973076301, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 33.583, 'percentage': 0.00011189911266899175, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 28.881, 'percentage': 0.00014878474836862505, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 14.675, 'percentage': 3.009519716869963e-05, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 22538.898, 'percentage': 0.06357683235866281, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 21998.223, 'percentage': 0.07661587655797954, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 16947.814, 'percentage': 0.05284538740453224, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 23502.743, 'percentage': 0.10018576493098491, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 24263.263, 'percentage': 0.1064663422109012, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 19967.413, 'percentage': 0.1209699672625701, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 23836.382, 'percentage': 0.2135741738090848, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 20951.545, 'percentage': 0.1961007176139258, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 22233.485, 'percentage': 0.1746054333515647, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 20888.065, 'percentage': 0.06959937881881378, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 23441.077, 'percentage': 0.12076017945827928, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 24025.168, 'percentage': 0.04927033512580123, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
4,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 354514.32800000004, 'percentage': 1, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 287123.55700000003, 'percentage': 1, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 320705.644, 'percentage': 1, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 234591.64099999997, 'percentage': 1, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 227896.089, 'percentage': 1, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 165060.91100000002, 'percentage': 1, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 111607.043, 'percentage': 1, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 106840.736, 'percentage': 1, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 127335.58499999999, 'percentage': 1, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 300118.555, 'percentage': 1, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 194112.63799999998, 'percentage': 1, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 487619.33400000003, 'percentage': 1, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
