,type,id,groupId,attributes
0,Eólica,10291,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-05-10T09:36:22.000+02:00', 'values': [{'value': 215.638, 'percentage': 0.008691794586046823, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 228.24, 'percentage': 0.00958551126286024, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 338.46, 'percentage': 0.014094407461049447, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 239.788, 'percentage': 0.00782120776711544, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 160.791, 'percentage': 0.004068152812167463, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 61.459, 'percentage': 0.0014417924535317583, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 30.289, 'percentage': 0.0006136885491002861, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 32.22, 'percentage': 0.0007416589522741428, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 12.76, 'percentage': 0.0003291702200475834, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 2.853, 'percentage': 8.150122688913159e-05, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 25.883, 'percentage': 0.0009368440838149514, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 100.989, 'percentage': 0.0038651828182789403, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
1,Solar fotovoltaica,1458,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2023-11-28T14:44:20.000+01:00', 'values': [{'value': 14437.344, 'percentage': 0.581930960295011, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 17860.307, 'percentage': 0.750088389005615, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 13720.819, 'percentage': 0.5713727284917244, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 22448.584, 'percentage': 0.7322094497703946, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 27351.011, 'percentage': 0.692004479823331, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 29267.84, 'percentage': 0.6866065318858903, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 33069.572, 'percentage': 0.6700260048217982, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 29681.865, 'percentage': 0.6832346647250946, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 25097.79, 'percentage': 0.6474486721793133, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 23675.008, 'percentage': 0.6763204341430094, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 17328.648, 'percentage': 0.6272163721095619, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 15536.158, 'percentage': 0.5946201166826773, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
2,Otras renovables,10292,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-12-12T12:48:47.000+01:00', 'values': [{'value': 285.244, 'percentage': 0.011497427424212524, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 280.952, 'percentage': 0.011799283913087584, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 291.181, 'percentage': 0.012125579563067538, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 165.315, 'percentage': 0.0053921087044417945, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 166.327, 'percentage': 0.004208218449971563, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 111.179, 'percentage': 0.0026081947833711473, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 95.128, 'percentage': 0.0019273982072307444, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 56.753, 'percentage': 0.0013063740073995787, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 71.924, 'percentage': 0.0018554262466067705, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 96.992, 'percentage': 0.002770756045717018, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 84.504, 'percentage': 0.003058651333257299, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 77.099, 'percentage': 0.0029508335571843273, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
3,Residuos renovables,10295,1,"{'title': 'Residuos renovables', 'description': 'Residuos renovables: el 50% de la generación procedente de residuos sólidos urbanos se considera renovable.', 'color': '#a0a0a0', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2022-02-08T09:13:18.000+01:00', 'values': [{'value': 9871.15, 'percentage': 0.3978798176947296, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 5441.4375, 'percentage': 0.228526815818437, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 9663.32, 'percentage': 0.4024072844841587, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 7805.005, 'percentage': 0.25457723375804814, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 11846.1975, 'percentage': 0.2997191489145299, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 13186.323, 'percentage': 0.3093434808772068, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 16160.6655, 'percentage': 0.32743290842187095, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 13672.3105, 'percentage': 0.31471730231523154, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 13581.6645, 'percentage': 0.3503667313540323, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 11230.755, 'percentage': 0.3208273085843845, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 10188.828, 'percentage': 0.36878813247336567, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 10413.6255, 'percentage': 0.39856386694185936, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
4,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2022-05-10T09:36:22.000+02:00', 'values': [{'value': 24809.376, 'percentage': 1, 'datetime': '2022-01-01T00:00:00.000+01:00'}, {'value': 23810.936500000003, 'percentage': 1, 'datetime': '2022-02-01T00:00:00.000+01:00'}, {'value': 24013.78, 'percentage': 1, 'datetime': '2022-03-01T00:00:00.000+01:00'}, {'value': 30658.692, 'percentage': 1, 'datetime': '2022-04-01T00:00:00.000+02:00'}, {'value': 39524.3265, 'percentage': 1, 'datetime': '2022-05-01T00:00:00.000+02:00'}, {'value': 42626.801, 'percentage': 1, 'datetime': '2022-06-01T00:00:00.000+02:00'}, {'value': 49355.65449999999, 'percentage': 1, 'datetime': '2022-07-01T00:00:00.000+02:00'}, {'value': 43443.1485, 'percentage': 1, 'datetime': '2022-08-01T00:00:00.000+02:00'}, {'value': 38764.1385, 'percentage': 1, 'datetime': '2022-09-01T00:00:00.000+02:00'}, {'value': 35005.608, 'percentage': 1, 'datetime': '2022-10-01T00:00:00.000+02:00'}, {'value': 27627.863000000005, 'percentage': 1, 'datetime': '2022-11-01T00:00:00.000+01:00'}, {'value': 26127.8715, 'percentage': 1, 'datetime': '2022-12-01T00:00:00.000+01:00'}]}"
