,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 43652.072, 'percentage': 0.058801085665720704, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 31195.375, 'percentage': 0.03191093175672468, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 28665.354, 'percentage': 0.025448149156197464, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 36060.911, 'percentage': 0.030538847906623798, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 53778.995, 'percentage': 0.03735528930913317, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 80407.323, 'percentage': 0.05712010988260378, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 97704.613, 'percentage': 0.06400900252958905, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 84337.254, 'percentage': 0.060918786085059705, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 42483.781, 'percentage': 0.03177239552288383, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 17755.557, 'percentage': 0.014728748330298231, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 9664.39, 'percentage': 0.009346622337405236, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 19656.556, 'percentage': 0.018881947915773658, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:18.000+01:00', 'values': [{'value': 353679.441, 'percentage': 0.47642034285211504, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 472449.362, 'percentage': 0.4832863637411032, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 626781.016, 'percentage': 0.5564353673581351, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 660929.653, 'percentage': 0.5597204726731569, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 640374.893, 'percentage': 0.4448091563317648, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 490236.942, 'percentage': 0.34825668795803155, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 584489.962, 'percentage': 0.38291558921764945, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 463431.146, 'percentage': 0.33474723813426593, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 645826.847, 'percentage': 0.48299528759412863, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 550722.162, 'percentage': 0.45683996981991226, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 596831.057, 'percentage': 0.5772070962588822, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 640398.885, 'percentage': 0.6151626150526839, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-11-11T15:26:40.000+01:00', 'values': [{'value': 150462.326, 'percentage': 0.20267876678544824, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 227757.467, 'percentage': 0.23298174766360313, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 246833.378, 'percentage': 0.21913047437237546, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 256283.305, 'percentage': 0.21703824599444752, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 370455.063, 'percentage': 0.25732083789215765, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 409526.94, 'percentage': 0.2909215596281757, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 404527.634, 'percentage': 0.2650172755711614, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 389370.383, 'percentage': 0.28125140367784285, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 305996.53, 'percentage': 0.22884598665523645, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 320269.742, 'percentage': 0.26567301874717564, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 210784.183, 'percentage': 0.20385354411395992, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 183507.791, 'percentage': 0.17627627911016955, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
3,Solar térmica,1708,1,"{'title': 'Solar térmica', 'description': None, 'color': '#ff0000', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-04-13T14:42:04.000+02:00', 'values': [{'value': 44447.639, 'percentage': 0.05987274621186432, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 109593.565, 'percentage': 0.11210741251519402, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 99433.922, 'percentage': 0.08827413323560228, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 91116.204, 'percentage': 0.07716343871026739, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 240553.942, 'percentage': 0.16709055455317529, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 305847.748, 'percentage': 0.21726947647674963, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 326152.829, 'percentage': 0.21367176651621994, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 310020.222, 'percentage': 0.22393491239423946, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 190018.735, 'percentage': 0.14210953599393727, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 161620.57, 'percentage': 0.13406893968628236, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 59885.897, 'percentage': 0.05791683309507887, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 39774.681, 'percentage': 0.038207275730728824, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
4,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 150126.992, 'percentage': 0.2022270584848519, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 136580.669, 'percentage': 0.13971354432337493, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 124708.288, 'percentage': 0.11071187587768952, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 136430.864, 'percentage': 0.11553899471550445, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 134499.227, 'percentage': 0.09342416191376905, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 121669.568, 'percentage': 0.08643216605443925, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 113544.827, 'percentage': 0.07438636616538005, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 137262.114, 'percentage': 0.09914765970859188, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 152802.778, 'percentage': 0.11427679423381387, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 155135.424, 'percentage': 0.12868932341633146, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 156832.601, 'percentage': 0.15167590419467375, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 157685.825, 'percentage': 0.15147188219064417, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 742368.4699999999, 'percentage': 1, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 977576.4380000001, 'percentage': 1, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 1126421.958, 'percentage': 1, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 1180820.937, 'percentage': 1, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 1439662.12, 'percentage': 1, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 1407688.5210000002, 'percentage': 1, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 1526419.8650000002, 'percentage': 1, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 1384421.1190000002, 'percentage': 1, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 1337128.6709999999, 'percentage': 1, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 1205503.455, 'percentage': 1, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 1033998.128, 'percentage': 1, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 1041023.7379999999, 'percentage': 1, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
