,type,id,groupId,attributes
0,Hidráulica,10330,1,"{'title': 'Hidráulica', 'description': 'Hidráulica: no incluye la generación bombeo.', 'color': '#0090d1', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 28102.136, 'percentage': 0.3254401150353787, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 20626.718, 'percentage': 0.26896454133831715, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 43269.083, 'percentage': 0.43698234401923236, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 31553.459, 'percentage': 0.4558358242885003, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 32859.594, 'percentage': 0.48755698689442206, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 19766.564, 'percentage': 0.42621080704441716, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 20146.987, 'percentage': 0.35460514712510516, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 19579.44, 'percentage': 0.23731783804732398, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 18843.992, 'percentage': 0.2300294828244356, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 27763.924, 'percentage': 0.27978978542985156, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 18616.329, 'percentage': 0.20574764045634011, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 70146.415, 'percentage': 0.4870015912713746, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
1,Eólica,10333,1,"{'title': 'Eólica', 'description': None, 'color': '#6fb114', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-01-19T19:56:18.000+01:00', 'values': [{'value': 35451.032, 'percentage': 0.4105448757419326, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 29821.636, 'percentage': 0.3888627676345915, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 30042.367, 'percentage': 0.3034033319251539, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 27739.68, 'percentage': 0.4007402135626153, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 21614.26, 'percentage': 0.32070339881718046, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 14659.028, 'percentage': 0.31608104242936247, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 20468.598, 'percentage': 0.36026579087158955, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 20299.905, 'percentage': 0.24605042673161553, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 22061.707, 'percentage': 0.2693082788102559, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 31576.023, 'percentage': 0.31820605401088325, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 34348.888, 'percentage': 0.3796238591560718, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 38869.969, 'percentage': 0.2698603593023108, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
2,Solar fotovoltaica,1707,1,"{'title': 'Solar fotovoltaica', 'description': None, 'color': '#e48500', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2021-11-11T15:26:40.000+01:00', 'values': [{'value': 1749.26, 'percentage': 0.020257512654083893, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 3238.95, 'percentage': 0.04223467355144635, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 4201.527, 'percentage': 0.042431985834321784, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 4889.968, 'percentage': 0.07064273346463819, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 8248.578, 'percentage': 0.12238896913466485, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 7529.327, 'percentage': 0.16234893111272758, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 8825.827, 'percentage': 0.15534251756035408, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 7543.771, 'percentage': 0.09143629360411225, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 6519.957, 'percentage': 0.07958941697425678, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 3856.352, 'percentage': 0.038862226341708, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 3180.89, 'percentage': 0.03515519155528287, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 1792.349, 'percentage': 0.012443641134242671, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
3,Otras renovables,10334,1,"{'title': 'Otras renovables', 'description': 'Otras renovables: incluyen biogás, biomasa, hidráulica marina y geotérmica.', 'color': '#9a5cbc', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 5307.337, 'percentage': 0.06146224485610353, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 4788.501, 'percentage': 0.06244022801703465, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 4551.965, 'percentage': 0.04597112297465387, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 5037.997, 'percentage': 0.07278122868424637, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 4673.985, 'percentage': 0.06935064515373274, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 4422.516, 'percentage': 0.09535921941349279, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 4727.145, 'percentage': 0.083202016669128, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 4433.635, 'percentage': 0.053739058568117754, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 4045.68, 'percentage': 0.04938580307575819, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 4538.752, 'percentage': 0.0457390838629046, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 4563.516, 'percentage': 0.050435972053607094, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 4706.341, 'percentage': 0.03267445037733878, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
4,Residuos renovables,10337,1,"{'title': 'Residuos renovables', 'description': 'Residuos renovables: el 50% de la generación procedente de residuos sólidos urbanos se considera renovable.', 'color': '#a0a0a0', 'type': None, 'magnitude': None, 'composite': False, 'last-update': '2020-04-23T13:47:04.000+02:00', 'values': [{'value': 15741.409, 'percentage': 0.18229525171250133, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 18213.553, 'percentage': 0.23749778945861044, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 16952.9785, 'percentage': 0.17121121524663813, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 2646.7125, 'percentage': 0.0465845277738232, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 30646.276, 'percentage': 0.37145638304883044, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 30448.563, 'percentage': 0.3716870183152936, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 31496.32, 'percentage': 0.31740285035465243, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 29771.75, 'percentage': 0.32903733677869806, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 28522.2685, 'percentage': 0.19801995791473312, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
5,Generación renovable,1,1,"{'title': 'Generación renovable', 'description': None, 'color': '#2b2e34', 'type': 'Generación renovable', 'magnitude': None, 'composite': True, 'last-update': '2021-01-19T19:56:16.000+01:00', 'values': [{'value': 86351.174, 'percentage': 1, 'datetime': '2020-01-01T00:00:00.000+01:00'}, {'value': 76689.358, 'percentage': 1, 'datetime': '2020-02-01T00:00:00.000+01:00'}, {'value': 99017.9205, 'percentage': 1, 'datetime': '2020-03-01T00:00:00.000+01:00'}, {'value': 69221.10399999999, 'percentage': 1, 'datetime': '2020-04-01T00:00:00.000+02:00'}, {'value': 67396.41699999999, 'percentage': 1, 'datetime': '2020-05-01T00:00:00.000+02:00'}, {'value': 46377.435, 'percentage': 1, 'datetime': '2020-06-01T00:00:00.000+02:00'}, {'value': 56815.2695, 'percentage': 1, 'datetime': '2020-07-01T00:00:00.000+02:00'}, {'value': 82503.027, 'percentage': 1, 'datetime': '2020-08-01T00:00:00.000+02:00'}, {'value': 81919.89899999999, 'percentage': 1, 'datetime': '2020-09-01T00:00:00.000+02:00'}, {'value': 99231.37100000001, 'percentage': 1, 'datetime': '2020-10-01T00:00:00.000+02:00'}, {'value': 90481.373, 'percentage': 1, 'datetime': '2020-11-01T00:00:00.000+01:00'}, {'value': 144037.3425, 'percentage': 1, 'datetime': '2020-12-01T00:00:00.000+01:00'}]}"
